Analyzer,AllFunctions,DeadFunctions,PredictedDeadFunctions,TrueDeadFunctions(TP),AliveFunctions,PredictedAliveFunctions,TrueAliveFunctions,Accuracy,Precision,Recall,Fscore
dynamic closure_compiler wala npm_cg,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler wala npm_cg tajs,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler wala npm_cg tajs acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler wala npm_cg acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler wala tajs,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler wala tajs acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler wala acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler npm_cg,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler npm_cg tajs,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler npm_cg tajs acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler npm_cg acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler tajs,229,108,91,90,121,138,120,0.9170,0.9890,0.9917,0.9904
dynamic closure_compiler tajs acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic closure_compiler acg,229,108,40,39,121,189,120,0.6943,0.9750,0.9917,0.9833
dynamic wala,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic wala npm_cg,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic wala npm_cg tajs,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic wala npm_cg tajs acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic wala npm_cg acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic wala tajs,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic wala tajs acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic wala acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic npm_cg,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic npm_cg tajs,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic npm_cg tajs acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic npm_cg acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic tajs,229,108,114,108,121,115,115,0.9738,0.9474,0.9504,0.9489
dynamic tajs acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
dynamic acg,229,108,42,41,121,187,120,0.7031,0.9762,0.9917,0.9839
closure_compiler,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler wala,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler wala npm_cg,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler wala npm_cg tajs,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler wala npm_cg tajs acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler wala npm_cg acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler wala tajs,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler wala tajs acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler wala acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler npm_cg,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler npm_cg tajs,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler npm_cg tajs acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler npm_cg acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler tajs,229,108,177,101,121,52,45,0.6376,0.5706,0.3719,0.4503
closure_compiler tajs acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
closure_compiler acg,229,108,50,40,121,179,111,0.6594,0.8000,0.9174,0.8547
wala,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
wala npm_cg,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
wala npm_cg tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
wala npm_cg tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
wala npm_cg acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
wala tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
wala tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
wala acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
npm_cg,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
npm_cg tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
npm_cg tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
npm_cg acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
tajs,229,108,229,109,121,0,1,0.4803,0.4760,0.0083,0.0162
tajs acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
acg,229,108,57,42,121,172,106,0.6463,0.7368,0.8760,0.8004
